"","Model","Nuciferine"
"ZNF598",0.7147267,-0.01537149
"TCIM",3.736708,0.07754985
"SRD5A3",-0.1279701,-0.06510059
"FBRS",0.5692452,0.02873253
"MXD1",0.1416809,-0.04284212
"NAA25",0.3011831,0.04185918
"PPIL3",0.3615344,0.1304909
"DCUN1D2",-0.259916,0.1191831
"FAM181B",0.4031881,-0.4323609
"USP45",-0.1989844,0.06804048
"F2R",0.7088934,0.08046439
"ECD",0.1963018,0.06960052
"OLFM3",-1.14938,0.3033063
"KAT6A",0.1757559,0.06445095
"PRRC1",-0.4591855,0.4034146
"ZMYM5",0.2580153,-0.01650653
"SBK1",0.1021757,0.1393636
"CA8",-0.3760427,0.1691869
"UNC5B",0.3279973,-0.1466804
"BBS5",0.3095855,0.09854726
"FGFR1OP",1.259176,0.1662283
"MCM3AP",0.08014398,0.1027433
"GTF2A1",0.09379234,0.04999025
"NME7",-0.5239608,0.1485342
"ABRAXAS2",0.02297837,0.0500532
"TCP11L2",-0.3608294,-0.0231865
"COX20",-0.290224,-0.09275472
"RBBP6",0.3932815,0.03745532
"HARS2",0.04608673,0.02582443
"TMEM185A",0.2275608,0.04532717
"IWS1",0.4339195,0.1270085
"IDE",0.385254,0.07557813
"BRAF",0.4141165,0.1878292
"SLC4A2",0.1893513,0.1402697
"ARL15",-0.6595535,0.2322703
"PCYOX1L",-0.2882197,0.06055861
"WDR75",0.5821449,0.04630459
"RMDN1",-0.4920198,0.1173254
"ZNF384",0.1911256,0.07172746
"AZIN2",-0.2233664,-0.02608006
"MPDZ",0.1204936,0.02875211
"WDR24",-0.2370392,-0.06921878
"ZBTB17",0.2970729,-0.008075517
"FKBP15",0.2590493,0.03368374
"SEC16A",0.5199494,-0.02429937
"TTC13",0.5080959,0.1405743
"DENND4B",-0.01911343,-0.1003105
"MNT",0.0540673,0.01414155
"DEF8",-0.2133953,0.1119127
"CRNKL1",-0.04320628,0.09551769
"SIVA1",0.2315481,0.03771526
"ZFYVE28",0.2170414,-0.00238462
"SGPP2",-0.3809404,-0.4071053
"NANP",-0.3090235,0.0004986331
"ARID1B",-0.02234915,0.1713296
"METTL27",-0.7863086,0.03157193
"ATXN1",0.5106364,0.008492866
"FRMD8",0.5099338,-0.07825193
"DENND4A",-0.2287622,0.09244138
"PRR36",-0.2743274,-0.1978689
"CSF2RB",5.115275,-0.3305364
"COX19",-0.1338312,0.0651028
"CAPN10",-0.05952194,0.05021527
"MED11",-0.4797684,0.1652337
"EMID1",-0.7856301,0.2342534
"MFSD2A",-0.6227567,0.1025386
"CHKB",-0.2870114,0.04079541
"ERCC8",-0.2314449,0.2120981
"BUB1B",0.4186787,-0.0664464
"TDP2",-0.05133964,0.09721095
"SMG6",0.05341031,-0.07321232
"WDR70",0.169925,0.1022777
"WDR20",0.05236046,0.06255994
"KANK1",-0.4329199,-0.09379673
"GOLGA3",0.3607717,0.09689241
"RAB3IP",-0.20011,0.05488461
"C2orf49",0.02527414,0.05362272
"MTRF1L",0.02541686,0.1741799
"SMARCB1",0.2521835,-0.2100051
"TWNK",0.1332346,-0.09419715
"FGF9",0.1980023,0.1346813
"ICE1",0.3342408,0.06686331
"NCOA2",-0.3448451,0.2104555
"SOS1",0.1279109,0.08621387
"MDP1",-0.509886,-0.1274642
"RCE1",0.2249387,0.04984483
"CCDC59",0.1152733,0.1058309
"OTULIN",0.1932868,0.01217471
"EPC1",0.3788145,0.02237299
"ZC3H8",-0.2437575,0.04100552
"TRRAP",0.1812352,0.02651042
"ATP11A",-0.09363024,0.1391405
"FAM118A",0.07504726,-0.03158265
"SLITRK3",-0.5222629,0.3139827
"PRAG1",0.5927769,0.08086702
"AATF",0.765312,-0.0512468
"PRELID3A",0.2224357,-0.07891184
"HIST2H3C",0.2205242,-1.327756
"ALKBH6",-0.5099399,0.2336183
"TINF2",0.8302242,-0.008901628
"LRG1",1.508188,-0.2030522
"ELP6",-0.1015693,0.03244786
"HOOK1",0.2589016,0.1905967
"LHFPL5",-0.2374887,0.2950529
"POLR3C",0.04761564,0.06754477
"RPL35A",-0.1308154,-0.0824752
"FAM151B",-0.3281454,0.09789839
"SURF2",-0.03222291,0.05533644
"ST3GAL6",-0.9159312,0.2121397
"SLC43A2",-0.2582439,0.05283659
"DDX39A",1.420749,-0.07164329
"KCNT1",0.39982,-0.120912
"SLC25A26",-0.51995,0.1048645
"UPF3B",-0.05945469,0.1332956
"PHF2",0.138414,0.1148158
"DHX57",-0.2200221,0.1292671
"GNPNAT1",0.8068569,0.2247069
"TMEM145",-0.4159446,-0.008007194
"RANBP6",0.2040631,0.1530706
"ABCB4",-1.007499,0.2595658
"KNG1",6.320292,-0.2007699
"TRNAU1AP",-0.03670383,0.03927182
"EGR2",3.480915,-0.1028581
"RIOK2",0.5576642,0.01125989
"TCEAL5",-0.9813719,-0.09401284
"PLCXD3",-0.0304995,0.2430441
"RNF111",0.3522647,0.01151827
"NDUFAF4",0.4214665,0.1642458
"ATG2B",0.08324537,0.01054184
"CMBL",-0.9879272,0.1834579
"IGSF1",-0.7656829,-0.1434564
"MAP3K4",0.5446781,0.02033998
"CDC42EP3",0.3951868,0.07325665
"EXOSC6",0.1656465,0.05188179
"ARID5A",2.036517,-0.2952986
"OSGIN2",0.844236,0.00683726
"VAMP5",-0.2801806,0.05360448
"TBC1D1",0.7712891,-0.2161539
"RWDD2B",-0.04510568,0.09543736
"CPNE4",-0.8136805,0.4780231
"C11orf24",0.652218,0.06858355
"SPRED3",1.052773,0.2119553
"TPRA1",-0.1750654,0.0704691
"CLDN10",-1.604925,0.2911753
"RBM26",0.1246367,0.1806507
"XYLT1",0.04121912,0.189231
"INTS13",0.8488726,-0.01348597
"ASTE1",0.02769856,-0.01018744
"HSF1",0.4905952,0.04734049
"TMEM186",-0.4588903,0.09503929
"PRDM4",0.6078108,-0.03559773
"MPHOSPH10",0.5641603,0.03724525
"ME2",0.02222731,0.05558475
"MYO1B",0.1769692,0.242656
"PPAT",0.2374941,-0.0547071
"EML4",0.5478909,0.08670921
"TRIM39",0.1579324,0.1270497
"CXorf38",-0.3640723,0.03004587
"SHTN1",-0.4203582,0.2257349
"GRIK4",0.3524421,0.08056021
"OPRL1",-0.3191631,-0.2470515
"COL6A1",0.3384385,0.2100165
"PRPS2",0.388369,0.1609608
"FICD",0.4049615,0.07657424
"LENG8",0.2306067,-0.08614704
"TFE3",0.2817014,-0.06725094
"CNTNAP4",-0.1749996,0.03946532
"FEN1",0.04128967,-0.09121293
"GTPBP2",-0.2425426,0.0690507
"MAP11",0.1092254,0.03421572
"SOAT1",1.04416,-0.07053407
"NXN",-0.1844036,0.03816853
"ZNF605",-0.001104552,-0.1266454
"CCDC28B",-1.15927,0.2743426
"EHD2",1.16154,-0.315242
"H2AFV",-0.5592833,0.1927356
"RFX5",-0.2316248,0.07570218
"PCNX2",-0.1331555,0.06297269
"PCID2",0.04349631,0.00660353
"ARG2",-0.1695426,0.0703347
"TRPV6",-0.1148892,0.0299794
"TOM1L1",-0.2953241,0.1391911
"MEST",-0.1983805,-0.06535702
"ZBTB45",-0.2185508,0.1188249
"CBX4",-0.3235018,0.0532299
"CPSF1",0.09936422,-0.01863795
"SNCG",-0.1446336,-0.1750002
"SEC24B",0.3011992,-0.05597144
"PDF",-0.3359874,0.0344299
"CHD8",0.003328848,0.1050846
"SACS",0.4184968,-0.07593612
"SLC13A4",-1.607379,0.8146287
"RNF180",-0.9848037,0.3286089
"EDC3",0.3139788,-0.03733305
"COL25A1",-1.024687,0.4366161
"MROH1",0.1530705,0.01308196
"CTC1",-0.02398543,-0.1119181
"UBR2",0.03258465,0.07439452
"SETD2",0.0405194,0.1023813
"ZNF346",-0.09821984,-0.01585021
"GATB",-0.4813008,-0.02187675
"APIP",0.3930999,0.07243123
"TMEM132D",-0.02936206,0.2223374
"PLD4",0.271034,-0.2800355
"DOCK7",0.04970297,0.1054383
"CHM",-0.2915018,0.1915466
"ZCCHC14",0.5431972,-0.008090548
"SLIT3",0.5799219,0.06748575
"VPS18",-0.02446524,0.02089333
"MORC1",0.7137782,-0.1833173
"NIN",0.5046233,-0.1092551
"FCHO2",-0.4952466,0.1005859
"SRD5A1",-0.05573026,0.002197835
"SSTR4",0.5156688,0.46879
"GATD1",-0.5239797,0.1127292
"RAB27B",0.3531664,0.1178765
"PIK3R4",-0.2112268,0.0816065
"IPP",-0.3122912,0.1149581
"RBM14",0.8293542,-0.0692272
"TXLNA",0.3159018,0.1313475
"KIAA0355",0.1894686,-0.06564092
"S100A3",1.492278,-0.2179074
"RNF168",0.007977373,0.09746209
"DUS3L",-0.01943176,0.09395121
"TUT7",-0.146457,0.1381532
"GPAT3",3.306063,-0.08401838
"USP48",-0.2858623,0.1935493
"SLC7A1",0.5078372,0.1336387
"NAA80",0.2039335,-0.06023084
"DHX38",0.2866882,0.07808269
"DIAPH1",-0.137292,0.00909658
"FAXC",-0.2670416,0.1584513
"LYZL4",0.484056,0.1860399
"ZNF644",-0.05603666,0.1281348
"TOP3B",0.1516579,0.0671142
"ZKSCAN5",-0.07195188,0.04696482
"ARMC6",-0.08480536,0.1678322
"ACSS1",-1.518397,0.2836373
"MTFMT",-0.372052,0.2801459
"ZNF358",-0.2752639,0.06460103
"SUZ12",0.3113937,0.1534669
"GPR17",-1.780901,0.7120318
"WWTR1",1.473294,-0.1836708
"ORAI1",0.911916,-0.3604593
"ATL3",-0.01059408,0.007720182
"KDM7A",0.5935542,0.09679405
"DAB2",0.06926775,0.1136603
"ZKSCAN1",-0.1353434,0.1246669
"FAM222B",0.499266,-0.05275995
"TTLL5",-0.516137,0.1125824
"HMBS",-0.1668893,0.06349569
"NCOA6",0.3507107,0.08198782
"ARFGEF2",0.06754858,0.1208736
"LMO7",-0.5544089,-0.08165404
"DIP2A",-0.1832823,0.1513442
"VSIR",-0.1842049,0.05850386
"PIGF",-0.2535404,0.07715143
"CAGE1",0.1915949,-0.004771181
"SIN3A",0.1221387,0.081738
"YJEFN3",-1.545012,0.5277056
"NLE1",1.458611,-0.2761455
"CLOCK",0.3320201,0.1729315
"ERLIN1",0.5352311,-0.06109853
"COG1",-0.1988847,0.04624985
"AEN",1.767798,-0.2423649
"CHPF2",0.007165406,0.07691312
"SELENOO",-0.2411406,0.01201061
"RND3",0.6737989,0.3391548
"ZDHHC1",-0.3140113,0.02541371
"LSP1",2.78025,-0.1877696
"SALL2",0.2502722,-0.3652295
"PLA2G15",0.1135584,0.09075147
"RAB30",-0.3247243,0.1944325
"MUL1",-0.02437372,0.02161416
"ZNF385B",-0.4097156,0.06028309
"GRK5",0.1209915,-0.04480177
"MAGT1",0.1183628,0.02156287
"ALDH3B1",-0.5566863,-0.1254917
"SLC25A16",0.04475658,0.1199445
"XRCC6",-0.08115576,0.1475384
"RIC1",0.2733006,0.06047743
"NAB1",0.08990622,0.08108746
"TMEM87B",0.04516321,0.09471219
"NUCB2",-0.1117104,0.2163759
"CPNE9",0.3172217,0.05066588
"TLK1",-0.09861093,0.1775674
"NDUFAF6",-0.1772677,-0.06267553
"MFSD13A",-0.2020443,0.06106985
"MYO1C",0.9282786,-0.06309554
"EFEMP2",0.3994921,0.03560057
"CXCL12",-1.467513,0.6060329
"DGKA",0.396704,0.02995211
"HEATR5B",-0.2747344,9.99754e-05
"ING2",-0.3575274,0.0461686
"CMTM6",0.734774,-0.09107391
"ZNF213",-0.1678537,0.09502511
"ABCG4",-0.4313677,0.03823033
"PHYHD1",0.1502667,-0.4537141
"PCDH20",-1.200577,0.3568555
"MTERF4",-0.1048634,0.1791541
"CLN6",-0.2752047,-0.06021616
"PDE10A",-0.6582211,0.3484251
"LGR4",-0.2495356,0.06863576
"SIL1",-0.5633845,0.1187346
"NOL9",0.5495392,0.009693926
"DNASE2",0.399528,-0.1917636
"N4BP2L1",-0.208859,0.02202951
"RFESD",-0.4462466,0.02875349
"GGA2",-0.1056788,0.0658666
"TMEM44",-0.5505205,-0.0533517
"NET1",-0.6167657,0.1913128
"SLC41A2",0.8582253,-0.0621639
"ESF1",0.2473471,0.1699438
"C1R",0.3281289,-0.09811068
"ICOSLG",0.08352678,-0.1982435
"PRDM8",0.2797182,0.1567885
"CDC42EP1",0.1275208,-0.06187615
"PDXDC1",-0.01070651,0.2019064
"MRPL50",-0.122739,0.1195554
"CBFB",0.3604961,0.1611959
"LYAR",1.187673,-0.01795623
"USP24",-0.2079957,0.1892719
"NXT1",0.8129514,-0.05815292
"ARMC5",0.2581143,-0.06963561
"CUX1",0.0647356,0.01109667
"UBXN2B",-0.2380937,0.05820837
"BMP2K",0.09700768,-0.01569216
"POGLUT1",0.354737,0.07723658
"TFCP2",0.02018052,0.02211711
"PCED1A",-0.1940399,0.1475305
"TBC1D22A",0.09606575,0.006170292
"PPP2R1B",0.8592619,-0.1834798
"SVBP",-0.3981955,0.107576
"PEX13",0.5008093,0.01593213
"CRTC2",0.4693567,-0.05007411
"PNPT1",0.1503507,-0.001772571
"MTF2",0.2850223,-0.04913626
"ITGB2",2.109052,-0.4841659
"TAF5L",0.7410599,-0.1247731
"METTL6",0.0990505,0.09102905
"PLXDC2",-0.6168596,0.04349521
"TMEM42",-0.5695446,0.03509025
"MTCL1",0.5454479,-0.09491369
"ANO4",-0.1394888,0.2444438
"DPH3",0.2877723,0.07385596
"CAPG",2.190409,-0.3266733
"EIF4EBP2",0.3820913,0.06438353
"TP53BP2",-1.309737,0.5015678
"VPS9D1",0.003346989,-0.01391693
"PSTK",-0.01584914,0.07589119
"C9orf64",0.2298611,0.03227169
"DFFA",-0.03867758,0.1489347
"DDO",-0.270836,-0.03434089
"GLDC",-0.09596591,0.001545371
"GPR68",1.090036,-0.1873174
"KMT5B",-0.05580631,0.1127944
"CTBP2",-0.0218003,-0.00498028
"ELOVL7",-0.6173794,0.3287984
"MDM4",0.09196851,0.006245443
"INPP5J",-0.2476454,0.1460431
"TGFBR1",0.2190329,0.2468567
"REPIN1",-0.2153133,-0.01667519
"RB1",0.3556937,0.07835965
"GDPD5",1.000569,0.02313779
"SCUBE1",-0.02926667,0.3461665
"C19orf24",0.3029192,-0.05994768
"GORAB",0.6555285,-0.05409643
"OLFML1",-1.062442,0.2634904
"CSRNP3",-0.3530493,0.2586152
"CCNK",0.4582054,-0.06867286
"OCRL",-0.04962551,0.09089258
"GOLGB1",0.07098882,0.183707
"C9orf85",-0.1381939,-0.001500047
"NUP85",0.05769458,0.07223387
"TBL2",0.6180768,-0.04435123
"ADRA2C",-0.8958254,-0.05671321
"POU3F2",-0.964632,0.2985445
"C6orf120",0.1903209,0.07232216
"PGLS",-0.07839969,0.1255152
"EEA1",0.4473636,0.07831688
"TSC1",-0.1020327,0.06050945
"SOX11",2.386967,0.1534923
"PLOD1",0.1086169,-0.001219154
"GLCCI1",-0.07998101,0.07069089
"LURAP1L",0.06094655,0.03791457
"XRCC5",0.5049374,0.07732179
"RCN3",-0.5223218,0.2447083
"ITPRID2",-0.06743557,-0.01214633
"MVK",-0.466487,0.20592
"NUP98",0.6718373,-0.003049187
"BIVM",-0.205822,0.1831587
"RYR2",-0.4711841,0.09421001
"KCTD6",0.8535389,-0.31135
"APEH",-0.1052845,-0.04020388
"TMEM121",-0.3227061,0.1954325
"ZGPAT",-0.01874025,-0.02556571
"PPP4R1",1.017596,0.04197524
"NEK4",0.9540274,-0.7663457
"B3GNT2",0.1547112,-0.07414602
"SHISAL1",-0.5760576,0.2524219
"TPRN",-0.2671485,0.1383171
"SLAIN2",0.4163912,0.05679493
"POLR3GL",-0.4781147,0.2155522
"CHFR",0.1159264,0.05637621
"ZC3H4",-0.2439799,0.113848
"MAP3K20",-0.1243825,0.1542588
"A3GALT2",3.192801,-0.001029221
"LYRM7",-0.4948149,-0.009929271
"MYPOP",-0.4657976,0.07159445
"EGLN3",0.2565306,-0.2918967
"NFKB1",0.830075,-0.01317956
"STAT5B",0.1895715,0.1298983
"SRCAP",0.2264209,0.04644609
"HLA-G",0.1212659,0.04205028
"ISLR",-0.2117957,0.0298835
"BCS1L",0.2795238,0.04809137
"AFAP1",0.457627,0.05471678
"KCNK9",-0.4121769,-0.02085546
"DUSP18",0.3351329,0.1776627
"TUT4",-0.05369973,0.07959071
"CRHR1",0.2912731,0.1933511
"SPIRE2",-0.09914686,0.05828709
"TMEM121B",-0.8327357,0.09044374
"GPKOW",0.1910806,0.0882095
"C1QL1",0.01635939,0.09918007
"APPL2",-0.9233765,0.1906053
"PGM2",-0.07991984,0.1495295
"EEF1AKNMT",0.2560588,0.002128131
"MTHFD1L",0.6352929,-0.04768436
"ANKRD50",0.8861474,0.2684807
"PPHLN1",0.5803634,0.08891704
"SAP130",0.3370809,-0.0171161
"CHIC2",0.1477425,0.01609875
"GSE1",0.4732622,-0.07153878
"SNAPC1",0.3757172,-0.03787319
"MPLKIP",0.3074055,0.08903646
"PBRM1",0.01910131,0.1566923
"LCLAT1",0.3442644,0.09136135
"RASL11A",0.9924092,0.01754978
"BCAM",-0.6990318,0.1248811
"CHRM4",-0.2216096,0.03438612
"ARMCX4",0.06360602,0.2638852
"DCAF12",0.240624,0.05478075
"PFKFB2",-0.1491759,0.1289793
"ANKRD10",0.2664356,0.1275234
"LRSAM1",-0.6286912,-0.002098107
"TRIM54",-0.9097879,0.2323774
"TANK",-0.08822801,0.1400788
"C12orf4",-0.4211895,0.1958623
"ZNF703",0.1530391,-0.1278588
"RNF24",0.001352919,0.09909772
"TIGD2",0.09940333,0.08529285
"TTI1",0.1170598,0.1583701
"WNT2",-0.007812843,0.4312958
"RXRA",-0.2634604,0.0205151
"MOB1B",0.3557148,0.1708091
"TCHP",-0.05164184,0.07386434
"LIFR",0.9693962,0.2861083
"TMEM129",0.3101872,0.03068338
"CYP20A1",0.07046993,0.07571003
"CEP120",0.06398424,0.1851807
"CRLF1",-0.4148363,0.2297962
"RFFL",-0.5007097,0.1270655
"PCDH17",-0.314827,0.1422895
"ZC4H2",-0.5201302,0.140117
"ARL5B",0.5960773,-0.2050888
"CDR2L",0.07549386,0.07746138
"CDH5",0.408103,-0.1346942
"PEX1",-0.0428842,0.1373456
"ANKRD49",0.04025025,0.1217369
"CSGALNACT1",-0.05008838,0.03845837
"FAM76A",-0.3052142,0.1811645
"FBXO42",0.2359329,0.02850443
"USP53",0.9069834,0.01242053
"ENKUR",-0.4488258,0.2171082
"TRAPPC6A",-0.7536219,0.2743559
"MRPL47",0.2095651,0.07007488
"MAF",-0.4835422,0.2021615
"TBL3",0.5719244,0.100214
"L3MBTL2",-0.2345712,0.1496277
"MGAT5B",-0.6380052,0.009510545
"SMURF2",-0.06428549,0.1095558
"PRKAA1",0.262479,-0.0451408
"C7orf26",0.4772112,-0.009088143
"MYO10",0.1506651,0.1106036
"ZNF445",-0.454649,0.210255
"ATG2A",0.07170026,-0.002453082
"TMEM117",0.7383957,0.03932232
"EIF4EBP3",0.2670454,0.01142483
"XXYLT1",-0.03044714,0.09572841
"BSPRY",-0.8062727,0.08652557
"LNX1",-0.4341881,0.004007338
"PHF13",1.477264,-0.3973114
"OTUD1",0.4392027,0.105556
"PTPN6",0.9339582,-0.001512576
"DLC1",0.1002037,-0.005878811
"SLC13A3",-1.903286,0.9566
"POLD2",0.1940961,-0.02541424
"ALS2",-0.4755889,0.1699743
"MSANTD3",0.6969224,0.008932626
"RBM12",0.3928537,0.01628429
"SLC9A1",0.03364,0.1041183
"GJC3",-1.912636,0.7183116
"NAB2",0.5783004,-0.1514636
"COX18",0.2479449,-0.005680826
"PTPN2",1.180304,-0.07315349
"ZNF274",0.07289887,0.06834105
"LRFN3",0.3145812,0.05666086
"COX10",-0.09548617,0.1295888
"PRKAB1",0.3415637,-0.03334851
"DDX18",0.7782062,-0.08501116
"COIL",1.097702,-0.9247642
"RASAL2",0.1203101,0.1721081
"TMEM123",0.5457729,0.06749011
"RBMX2",0.1107528,0.1191993
"TADA2A",-0.0244265,0.02814799
"WIZ",0.2010735,0.01187778
"LIX1L",0.2682069,0.002345029
"IRF9",0.5840617,-0.2097125
"KCNK4",-0.5386934,0.03188037
"FBL",1.133814,-0.003382133
"ZNFX1",0.1613166,0.0753694
"WDR36",0.5635754,0.1529029
"BRD3",-0.227468,0.1460692
"OXLD1",-0.2632347,-0.05927758
"KRT222",-0.5221669,0.05712014
"ZSCAN26",-0.1570532,0.06454355
"C1GALT1",0.3811686,0.1186562
"MTRF1",-0.5095807,0.2193262
"EDEM2",-0.1827305,0.07527478
"CLCN2",-1.256609,0.2070785
"TGDS",0.2119381,0.09041354
"KDM3B",-0.2065541,0.1438343
"IFT74",-0.2237513,0.1891117
"PIAS3",-0.1629304,0.03556264
"MYD88",1.959524,-0.2239676
"VPS13C",0.006485301,-0.00969171
"RAB33B",0.07056507,-0.01941282
"TMEM234",-0.5681988,0.0945499
"ADGRL2",-0.1046984,-0.02125177
"TRIP10",1.209764,0.009031845
"TRPC6",0.7953049,-0.03777874
"MAP2K3",1.752614,-0.09661234
"GTF2A2",1.782103,-0.3349743
"GPX3",-0.2176908,0.2042672
"LRRC7",-0.1825844,0.2772353
"RFTN2",-1.467788,0.4096936
"GLT8D1",-0.01890103,0.0603617
"NIPBL",0.1138185,0.1100685
"MCM4",0.9389796,0.1011001
"ARHGEF10L",-0.3535348,-0.03973902
"KCNS2",-0.03777128,0.009511993
"LNPEP",0.00712824,0.08380679
"ENTPD2",0.05765403,-0.1671815
"SHC2",-0.1610062,0.1003895
"PCGF5",0.9308586,-0.002589536
"ANLN",-0.9163013,0.2810226
"PLXNB1",-0.9548566,0.04540681
"GTF2H4",-0.2741998,0.06676143
"ZMAT5",-0.3266839,0.1304491
"INO80B",-0.573673,-0.02767448
"CACTIN",0.1117108,0.007664616
"ZNF219",0.1943175,0.02745696
"MICAL3",0.1156916,0.05925946
"LGALS9B",-1.323061,0.4833375
"DIMT1",0.0511311,0.07092401
"DAP",0.09297116,0.07262601
"BMP1",0.4868139,0.1502735
"CCNT2",0.04173376,0.08674661
"AP4M1",0.1301339,0.03837181
"CARTPT",1.441279,0.1741936
"RFC4",0.01989071,0.08235595
"FCHO1",-0.722736,-0.08724626
"SCRIB",-0.09425771,0.09370516
"CHAMP1",0.1230801,0.0129673
"PKD2",0.8949738,0.1592834
"ABCB10",-0.2568858,0.04232181
"PHETA1",0.09982367,-0.02955568
"TMEM163",-0.2825123,0.5274334
"BANP",0.2971829,0.007389925
"NUDT8",-0.2949735,-0.1947726
"SWSAP1",-0.6170801,0.1953135
"ZNF436",-0.1003766,-0.01753139
"CRYL1",-0.4185658,-0.3520231
"KIAA1324L",-0.1497385,0.2627966
"FAM193A",0.125841,0.1465357
"KDM5A",0.3165977,0.03766195
"SEMA5A",-0.6420134,0.3119375
"TRMT10C",0.2973047,0.03493466
"RASSF2",-0.815484,0.3469737
"ARHGAP31",1.629993,0.01399586
"ORC2",0.3635483,0.1135776
"TBCEL",-0.3461221,0.2432365
"TRIB2",-0.7557599,0.1570769
"ANAPC11",0.07961107,0.01169952
"AFF3",-0.001889451,-0.006282787
"CCN1",2.218595,0.2245636
"PSME4",0.6835335,-0.1165407
"EDEM1",0.6103782,-0.1531842
"PLP2",2.526827,-0.2574821
"USP36",0.7614981,-0.09384889
"POLD4",0.2110216,-0.1086172
"SMYD5",0.2530136,-0.01451852
"FAM160A2",0.09515508,0.1212895
"GPR4",1.76647,-0.3430112
"RFC5",-0.4038542,0.09746696
"OXNAD1",0.6558733,0.03943986
"TBC1D12",0.03114237,0.1113854
"RSPO2",-0.2501219,-0.3562618
"THAP7",-0.1522918,0.08422584
"IGSF9B",2.21804,0.3362772
"C17orf49",0.238469,0.02409832
"ALG10",0.4249567,0.04703319
"ACTA1",0.01550659,0.09006598
"MOK",-0.2153507,-0.161209
"TCERG1L",-0.8933032,0.4240364
"ABHD5",0.03031043,0.09513352
"CEP350",0.07779455,0.1320831
"LYSMD4",-0.1401117,0.1304793
"GPS2",0.1536091,0.1037542
"DUSP22",-0.1585764,0.2084039
"MED7",0.1097454,0.1246372
"TREX1",0.6903442,-0.4154303
"NOL4L",0.286199,-0.1889813
"SLC16A14",0.9404732,0.08318073
"TMEM214",-0.04435796,0.1378832
"RHPN1",-0.1297066,0.03084085
"ACKR3",0.6710892,-0.224284
"IL4R",2.486633,-0.2999607
"ABHD13",0.06584358,0.1018144
"SMAD7",0.9059608,0.08457621
"LRRC23",-0.5709488,0.07263441
"SLC39A14",1.301877,-0.01573129
"CNOT4",0.07625834,0.1153417
"TUBGCP5",-0.4258808,0.2686211
"AGO1",-0.3319835,0.189355
"CCDC58",0.4427876,0.004893458
"CNPY4",0.3735059,0.0152411
"RIN2",0.1352635,0.04955582
"PNKP",0.07015977,0.1481391
"CCDC82",-0.2374897,0.07392516
"PPFIA1",-0.02039073,0.05223486
"SLC37A4",-0.05161411,-0.06148363
"IL12RB2",0.7784875,-0.2325702
"PATZ1",-0.5220524,0.1341506
"DCP2",-0.13756,0.2654638
"PLA2G6",-0.1980573,-0.005047847
"GMPPA",-0.2586449,-0.05957978
"APTX",-0.04810887,0.07199792
"SLC25A27",0.1305098,-0.07824351
"RIMKLA",-0.2692858,0.1943398
"TIFA",0.870428,-0.008116449
"PLEKHG3",-0.6274719,0.01044292
"KLHL21",1.141171,-0.3048851
"IFNAR2",0.9492579,-0.0349911
"RNGTT",-0.06631834,0.1359766
"SH2D3C",-0.3739847,0.1130903
"PRXL2C",-0.3322103,0.149192
"GRM2",0.5176875,-0.2920697
"NAF1",0.2684255,0.2311512
"TMCC3",-0.1020982,-0.07568893
"FRMPD1",2.004467,-0.2167361
"SYCE1L",0.04911777,0.09838159
"SDCCAG8",-0.4316249,0.07666389
"MAP2K6",-1.487418,0.2103359
"THAP1",0.3347795,0.05411404
"SP2",0.03482536,-0.05596103
"ZNF688",-0.4564157,0.1528866
"FAM57A",0.09951387,0.2162741
"MBD5",-0.1465081,0.09372066
"PEX11A",0.5134986,0.1439783
"ABHD10",-0.1844797,0.1522589
"MFSD11",-0.0387111,0.06804945
"DOP1A",-0.02051546,0.1136998
"ASS1",0.05529568,-0.1786396
"SLC35F5",0.1520675,0.1612632
"TENT2",0.4420418,-0.04439692
"TMED1",-0.3239365,0.1531277
"SOX8",-1.027251,0.1802552
"RSPH9",-0.8915935,0.1513476
"PTPN23",0.2518221,0.01568417
"GRM4",0.2769795,-0.8493854
"CWF19L2",-0.1319117,0.1055647
"SCAI",-0.6293818,0.3284997
"LTBP4",0.3421896,0.05262328
"ZNF335",0.2103084,0.01685142
"C9orf72",0.1670475,0.1660078
"RBL2",-0.3729687,0.1225974
"HTR1B",1.168724,0.3531928
"GOLPH3L",-0.1062313,0.04019677
"MX1",-0.9545071,0.4076492
"POLR3F",0.3054828,0.06705353
"BLOC1S3",-0.7024093,0.233406
"AMOTL2",-0.3093518,0.1246298
"HLTF",0.03835481,-0.04788759
"SEMA6A",-0.1926941,0.07733131
"PHC1",0.1100907,0.02104478
"SLC25A19",-0.0427656,-0.01601441
"RFC2",0.06121208,-0.1708872
"CCDC174",0.2181168,0.2313987
"EEF1AKMT2",-0.1560456,0.0469355
"RHBDL3",-0.5087773,0.0175085
"YAP1",0.7328871,-0.1249598
"TNIP2",2.274045,0.1216393
"MAU2",-0.01721976,0.06202879
"TTC4",0.07666153,-0.06693213
"MORC2",0.2817251,0.1218851
"MYC",2.748645,-0.2295565
"GRIP1",1.277237,0.3132321
"PNPLA6",-0.2071182,0.09867508
"ATF1",0.3566859,0.1029429
"RSPO3",0.5287531,-0.03169627
"VKORC1L1",-0.2374443,-0.03247808
"HTR2C",-1.109008,0.3318827
"DENND6B",-0.1311931,0.01843098
"SS18L1",-0.1580802,0.1339464
"RICTOR",0.1794777,0.02145134
"METTL14",-0.04238775,0.1254233
"PPIP5K2",-0.4911211,0.3239353
